id,car_plate,customer_id,customer_gender,customer_age,time_beginning,time_end,lon_beginning,lat_beginning,lon_end,lat_end,time_park,area_id,area_name,fleet_id,time_beginning_formatted,time_end_formatted,time_beginning_hour,time_beginning_minute,time_beginning_second
58468,DR53558,239,male,20,"2015-11-02 10:36:32+01","2015-11-02 10:46:55+01",91454,454728,91611,454579,0,58,"DE ANGELI - MONTE ROSA",1,"2015-11-02 10:36:32","2015-11-02 10:46:55",10,36,2
58470,ED93295,7059,male,45,"2015-11-02 10:37:28+01","2015-11-02 11:15:05+01",92048,454844,91850,454813,387,10,CENTRALE,1,"2015-11-02 10:37:28","2015-11-02 11:15:05",10,37,2
58475,ED79067,2491,male,57,"2015-11-02 10:41:06+01","2015-11-02 10:54:07+01",92044,454624,91807,454837,0,4,GUASTALLA,1,"2015-11-02 10:41:06","2015-11-02 10:54:07",10,41,2
58477,DR53524,6763,male,47,"2015-11-02 10:43:44+01","2015-11-02 11:07:48+01",92127,454425,92300,454803,0,35,"LODI - CORVETTO",1,"2015-11-02 10:43:44","2015-11-02 11:07:48",10,43,2
58480,DD30918,2731,female,23,"2015-11-02 10:47:26+01","2015-11-02 11:21:55+01",90917,454633,92003,454328,0,55,BAGGIO,1,"2015-11-02 10:47:26","2015-11-02 11:21:55",10,47,2
58483,DR53555,7126,male,43,"2015-11-02 10:51:50+01","2015-11-02 11:04:56+01",92112,454486,91844,454528,0,28,"UMBRIA - MOLISE",1,"2015-11-02 10:51:50","2015-11-02 11:04:56",10,51,2
58484,ED06246,4970,male,37,"2015-11-02 10:51:56+01","2015-11-02 11:09:07+01",91710,454773,92148,454742,0,69,SARPI,1,"2015-11-02 10:51:56","2015-11-02 11:09:07",10,51,2
58487,DR53554,7342,female,52,"2015-11-02 10:57:48+01","2015-11-02 11:11:25+01",91931,454536,91754,454557,0,5,VIGENTINA,1,"2015-11-02 10:57:48","2015-11-02 11:11:25",10,57,2
58495,DR53554,7342,female,52,"2015-11-02 11:12:11+01","2015-11-02 11:14:19+01",91754,454557,91755,454558,0,6,TICINESE,1,"2015-11-02 11:12:11","2015-11-02 11:14:19",11,12,2
58496,DR53525,7062,male,39,"2015-11-02 11:12:49+01","2015-11-02 11:15:03+01",91990,454533,91990,454534,0,5,VIGENTINA,1,"2015-11-02 11:12:49","2015-11-02 11:15:03",11,12,2
58498,EF37632,7551,male,53,"2015-11-02 11:15:17+01","2015-11-02 11:25:46+01",111910,437682,111981,437652,0,4,"ISOLOTTO LEGNAIA",2,"2015-11-02 11:15:17","2015-11-02 11:25:46",11,15,2
58499,ED79067,2491,male,57,"2015-11-02 11:18:41+01","2015-11-02 11:25:55+01",91806,454835,91643,454917,0,69,SARPI,1,"2015-11-02 11:18:41","2015-11-02 11:25:55",11,18,2
58500,ED93295,7059,male,45,"2015-11-02 11:18:55+01","2015-11-02 11:21:10+01",91851,454813,91858,454812,0,2,BRERA,1,"2015-11-02 11:18:55","2015-11-02 11:21:10",11,18,2
58505,DR53558,6248,female,34,"2015-11-02 11:29:12+01","2015-11-02 11:33:18+01",91610,454580,91649,454524,0,51,WASHINGTON,1,"2015-11-02 11:29:12","2015-11-02 11:33:18",11,29,2
58506,EF37614,6716,male,33,"2015-11-02 11:30:36+01","2015-11-02 11:57:49+01",112400,437555,112559,437664,0,3,"GAVINANA GALLUZZO",2,"2015-11-02 11:30:36","2015-11-02 11:57:49",11,30,2
58510,EF37650,6569,male,63,"2015-11-02 11:36:56+01","2015-11-02 11:58:18+01",112472,438024,112624,437743,0,5,RIFREDI,2,"2015-11-02 11:36:56","2015-11-02 11:58:18",11,36,2
58512,ED79066,4338,male,36,"2015-11-02 11:39:27+01","2015-11-02 11:41:54+01",92048,454746,92066,454715,0,3,"GIARDINI PORTA VENEZIA",1,"2015-11-02 11:39:27","2015-11-02 11:41:54",11,39,2
58513,ED79066,4338,male,36,"2015-11-02 11:41:57+01","2015-11-02 11:45:11+01",92066,454715,92075,454613,0,21,"BUENOS AIRES - VENEZIA",1,"2015-11-02 11:41:57","2015-11-02 11:45:11",11,41,2
58515,ED79066,4338,male,36,"2015-11-02 11:45:14+01","2015-11-02 11:48:51+01",92075,454613,92028,454526,0,4,GUASTALLA,1,"2015-11-02 11:45:14","2015-11-02 11:48:51",11,45,2
58516,ED93292,3072,male,37,"2015-11-02 11:45:23+01","2015-11-02 12:02:58+01",91827,454599,91947,454848,0,1,DUOMO,1,"2015-11-02 11:45:23","2015-11-02 12:02:58",11,45,2
58517,ED79066,4338,male,36,"2015-11-02 11:48:56+01","2015-11-02 11:51:11+01",92028,454526,91963,454509,0,4,GUASTALLA,1,"2015-11-02 11:48:56","2015-11-02 11:51:11",11,48,2
58518,ED06299,5955,male,63,"2015-11-02 11:50:31+01","2015-11-02 12:00:59+01",91660,454593,91923,454510,0,50,TORTONA,1,"2015-11-02 11:50:31","2015-11-02 12:00:59",11,50,2
58520,ED79066,4338,male,36,"2015-11-02 11:51:16+01","2015-11-02 11:54:00+01",91963,454509,91858,454490,0,5,VIGENTINA,1,"2015-11-02 11:51:16","2015-11-02 11:54:00",11,51,2
58521,ED79066,4338,male,36,"2015-11-02 11:54:03+01","2015-11-02 11:55:54+01",91858,454490,91830,454444,0,6,TICINESE,1,"2015-11-02 11:54:03","2015-11-02 11:55:54",11,54,2
58523,ED79066,4338,male,36,"2015-11-02 11:56:06+01","2015-11-02 11:59:29+01",91828,454443,91819,454383,0,6,TICINESE,1,"2015-11-02 11:56:06","2015-11-02 11:59:29",11,56,2
58524,DR53589,239,male,20,"2015-11-02 11:57:51+01","2015-11-02 12:09:02+01",91785,454677,91857,454810,0,1,DUOMO,1,"2015-11-02 11:57:51","2015-11-02 12:09:02",11,57,2
58526,ED06224,882,male,21,"2015-11-02 12:04:51+01","2015-11-02 12:16:07+01",92047,454745,91937,454621,0,3,"GIARDINI PORTA VENEZIA",1,"2015-11-02 12:04:51","2015-11-02 12:16:07",12,4,2
58529,ED06263,6763,male,47,"2015-11-02 12:14:55+01","2015-11-02 12:22:54+01",92298,454848,92206,454818,0,22,"CITTA' STUDI",1,"2015-11-02 12:14:55","2015-11-02 12:22:54",12,14,2
58530,ED93292,3072,male,37,"2015-11-02 12:15:23+01","2015-11-02 12:21:39+01",91948,454848,92054,454945,0,9,"GARIBALDI REPUBBLICA",1,"2015-11-02 12:15:23","2015-11-02 12:21:39",12,15,2
58531,ED75482,2929,male,21,"2015-11-02 12:16:11+01","2015-11-02 12:33:53+01",91906,454479,91621,454331,0,5,VIGENTINA,1,"2015-11-02 12:16:11","2015-11-02 12:33:53",12,16,2
58535,DR53560,2929,male,21,"2015-11-02 12:29:37+01","2015-11-02 12:39:37+01",91942,454486,91942,454486,0,5,VIGENTINA,1,"2015-11-02 12:29:37","2015-11-02 12:39:37",12,29,2
58536,ED06263,6763,male,47,"2015-11-02 12:30:04+01","2015-11-02 12:38:04+01",92207,454821,92301,454804,0,21,"BUENOS AIRES - VENEZIA",1,"2015-11-02 12:30:04","2015-11-02 12:38:04",12,30,2
58543,ED06246,6080,male,62,"2015-11-02 12:36:47+01","2015-11-02 12:44:48+01",92149,454742,92074,454804,0,21,"BUENOS AIRES - VENEZIA",1,"2015-11-02 12:36:47","2015-11-02 12:44:48",12,36,2
58544,DR53585,3161,female,39,"2015-11-02 12:37:58+01","2015-11-02 12:44:55+01",91787,454677,91818,454752,0,1,DUOMO,1,"2015-11-02 12:37:58","2015-11-02 12:44:55",12,37,2
58546,EF37650,7292,male,46,"2015-11-02 12:42:40+01","2015-11-02 13:01:10+01",112625,437744,112725,437682,0,1,"CENTRO STORICO",2,"2015-11-02 12:42:40","2015-11-02 13:01:10",12,42,2
58571,DR53514,5786,male,46,"2015-11-02 12:44:07+01","2015-11-02 12:51:19+01",92117,454811,92129,454894,0,21,"BUENOS AIRES - VENEZIA",1,"2015-11-02 12:44:07","2015-11-02 12:51:19",12,44,2
58547,DR53585,3161,female,39,"2015-11-02 12:46:21+01","2015-11-02 13:16:15+01",91817,454752,91696,454441,0,2,BRERA,1,"2015-11-02 12:46:21","2015-11-02 13:16:15",12,46,2
58548,DR53565,39,male,37,"2015-11-02 12:47:34+01","2015-11-02 13:00:41+01",91602,454685,91748,454679,0,68,PAGANO,1,"2015-11-02 12:47:34","2015-11-02 13:00:41",12,47,2
58550,ED06284,7637,female,27,"2015-11-02 12:52:56+01","2015-11-02 13:14:21+01",92066,454625,91716,454965,0,4,GUASTALLA,1,"2015-11-02 12:52:56","2015-11-02 13:14:21",12,52,2
58551,EF37632,7551,male,53,"2015-11-02 12:53:38+01","2015-11-02 13:24:48+01",111981,437652,111898,437722,0,4,"ISOLOTTO LEGNAIA",2,"2015-11-02 12:53:38","2015-11-02 13:24:48",12,53,2
58552,DR53555,7062,male,39,"2015-11-02 12:56:21+01","2015-11-02 13:05:48+01",91843,454527,92055,454577,0,6,TICINESE,1,"2015-11-02 12:56:21","2015-11-02 13:05:48",12,56,2
58553,ED06278,3250,female,50,"2015-11-02 12:59:49+01","2015-11-02 13:04:32+01",92049,454845,92049,454844,0,10,CENTRALE,1,"2015-11-02 12:59:49","2015-11-02 13:04:32",12,59,2
58554,DR53558,475,male,32,"2015-11-02 13:01:38+01","2015-11-02 13:10:59+01",91650,454525,91358,454534,0,50,TORTONA,1,"2015-11-02 13:01:38","2015-11-02 13:10:59",13,1,2
58562,DR53579,2001,male,38,"2015-11-02 13:04:27+01","2015-11-02 13:15:16+01",91927,454664,92201,454755,0,1,DUOMO,1,"2015-11-02 13:04:27","2015-11-02 13:15:16",13,4,2
58555,DS32017,7514,male,47,"2015-11-02 13:05:35+01","2015-11-02 13:24:34+01",91593,454847,90852,454532,0,67,PORTELLO,1,"2015-11-02 13:05:35","2015-11-02 13:24:34",13,5,2
58556,EF37682,6447,female,58,"2015-11-02 13:06:45+01","2015-11-02 13:14:55+01",112768,437735,112739,437690,0,2,"CAMPO DI MARTE",2,"2015-11-02 13:06:45","2015-11-02 13:14:55",13,6,2
58557,ED93292,3072,male,37,"2015-11-02 13:06:56+01","2015-11-02 13:17:17+01",92055,454947,92230,454916,0,12,"MACIACHINI - MAGGIOLINA",1,"2015-11-02 13:06:56","2015-11-02 13:17:17",13,6,2
58561,ED06223,7156,male,20,"2015-11-02 13:14:01+01","2015-11-02 13:20:07+01",92328,454890,92366,454976,0,20,LORETO,1,"2015-11-02 13:14:01","2015-11-02 13:20:07",13,14,2
58564,DR53554,6248,female,34,"2015-11-02 13:16:47+01","2015-11-02 13:27:53+01",91755,454557,91598,454636,0,6,TICINESE,1,"2015-11-02 13:16:47","2015-11-02 13:27:53",13,16,2
58566,DD30918,1247,male,25,"2015-11-02 13:19:41+01","2015-11-02 13:32:50+01",92002,454329,92212,454560,0,38,RIPAMONTI,1,"2015-11-02 13:19:41","2015-11-02 13:32:50",13,19,2
58567,ED06217,2283,male,27,"2015-11-02 13:27:06+01","2015-11-02 13:41:20+01",92636,454421,92189,454552,0,31,"PARCO MONLUE' - PONTE LAMBRO",1,"2015-11-02 13:27:06","2015-11-02 13:41:20",13,27,2
58569,ED06226,3694,male,55,"2015-11-02 13:29:15+01","2015-11-02 13:49:34+01",91119,454963,91849,454821,0,65,GALLARATESE,1,"2015-11-02 13:29:15","2015-11-02 13:49:34",13,29,2
58570,DD30918,2283,male,27,"2015-11-02 13:43:42+01","2015-11-02 14:12:14+01",92213,454559,91764,455254,0,28,"UMBRIA - MOLISE",1,"2015-11-02 13:43:42","2015-11-02 14:12:14",13,43,2
58574,DR53558,475,male,32,"2015-11-02 13:49:02+01","2015-11-02 13:56:13+01",91359,454534,91609,454581,0,52,"BANDE NERE",1,"2015-11-02 13:49:02","2015-11-02 13:56:13",13,49,2
58575,ED79066,4338,male,36,"2015-11-02 14:02:58+01","2015-11-02 14:05:15+01",91819,454382,91836,454351,0,43,TIBALDI,1,"2015-11-02 14:02:58","2015-11-02 14:05:15",14,2,2
58576,ED79066,4338,male,36,"2015-11-02 14:05:18+01","2015-11-02 14:08:17+01",91836,454351,91776,454294,0,42,STADERA,1,"2015-11-02 14:05:18","2015-11-02 14:08:17",14,5,2
58577,EF37632,7551,male,53,"2015-11-02 14:07:05+01","2015-11-02 14:13:27+01",111898,437722,111912,437841,0,4,"ISOLOTTO LEGNAIA",2,"2015-11-02 14:07:05","2015-11-02 14:13:27",14,7,2
58578,DR53588,1926,male,25,"2015-11-02 14:07:51+01","2015-11-02 14:40:16+01",91638,455050,92090,454666,0,77,BOVISA,1,"2015-11-02 14:07:51","2015-11-02 14:40:16",14,7,2
58579,ED79066,4338,male,36,"2015-11-02 14:08:20+01","2015-11-02 14:10:57+01",91776,454294,91750,454148,0,42,STADERA,1,"2015-11-02 14:08:20","2015-11-02 14:10:57",14,8,2
58581,ED79066,4338,male,36,"2015-11-02 14:11:06+01","2015-11-02 14:13:49+01",91750,454146,91716,454124,0,41,"GRATOSOGLIO - TICINELLO",1,"2015-11-02 14:11:06","2015-11-02 14:13:49",14,11,2
58582,EF37614,6716,male,33,"2015-11-02 14:11:08+01","2015-11-02 14:47:25+01",112559,437664,112565,437662,373,1,"CENTRO STORICO",2,"2015-11-02 14:11:08","2015-11-02 14:47:25",14,11,2
58583,DV36099,882,male,21,"2015-11-02 14:13:46+01","2015-11-02 14:25:13+01",91937,454621,92034,454758,0,1,DUOMO,1,"2015-11-02 14:13:46","2015-11-02 14:25:13",14,13,2
58612,DR53514,5786,male,46,"2015-11-02 14:16:36+01","2015-11-02 14:25:58+01",92127,454893,92098,454824,0,20,LORETO,1,"2015-11-02 14:16:36","2015-11-02 14:25:58",14,16,2
58584,DS32017,7514,male,47,"2015-11-02 14:21:44+01","2015-11-02 14:28:51+01",90852,454532,90926,454605,0,55,BAGGIO,1,"2015-11-02 14:21:44","2015-11-02 14:28:51",14,21,2
58585,ED06223,7156,male,20,"2015-11-02 14:22:54+01","2015-11-02 14:30:58+01",92366,454976,92320,454894,0,19,PADOVA,1,"2015-11-02 14:22:54","2015-11-02 14:30:58",14,22,2
58588,DR53520,2917,female,52,"2015-11-02 14:24:45+01","2015-11-02 14:42:49+01",91952,454887,92172,454608,0,11,ISOLA,1,"2015-11-02 14:24:45","2015-11-02 14:42:49",14,24,2
58590,EF37682,6447,female,58,"2015-11-02 14:25:51+01","2015-11-02 14:44:55+01",112740,437689,112728,437926,0,2,"CAMPO DI MARTE",2,"2015-11-02 14:25:51","2015-11-02 14:44:55",14,25,2
58594,ED06284,7637,female,27,"2015-11-02 14:31:03+01","2015-11-02 14:59:06+01",91716,454964,92042,454618,0,78,FARINI,1,"2015-11-02 14:31:03","2015-11-02 14:59:06",14,31,2
58596,DR53579,2001,male,38,"2015-11-02 14:33:07+01","2015-11-02 14:48:51+01",92203,454756,91904,454687,0,21,"BUENOS AIRES - VENEZIA",1,"2015-11-02 14:33:07","2015-11-02 14:48:51",14,33,2
58599,ED06263,2030,male,21,"2015-11-02 14:38:41+01","2015-11-02 14:55:32+01",92301,454803,92275,454770,80,22,"CITTA' STUDI",1,"2015-11-02 14:38:41","2015-11-02 14:55:32",14,38,2
58600,ED06278,5465,male,76,"2015-11-02 14:43:31+01","2015-11-02 15:58:25+01",92048,454844,92047,454846,3449,10,CENTRALE,1,"2015-11-02 14:43:31","2015-11-02 15:58:25",14,43,2
58601,DV36099,7540,female,51,"2015-11-02 14:49:48+01","2015-11-02 15:08:47+01",92033,454758,91885,454688,0,21,"BUENOS AIRES - VENEZIA",1,"2015-11-02 14:49:48","2015-11-02 15:08:47",14,49,2
58602,DR53528,6038,male,51,"2015-11-02 14:56:48+01","2015-11-02 15:37:52+01",91607,454883,91675,454450,724,70,GHISOLFA,1,"2015-11-02 14:56:48","2015-11-02 15:37:52",14,56,2
58603,DS32017,7514,male,47,"2015-11-02 15:02:47+01","2015-11-02 15:19:31+01",90926,454605,91605,454805,0,55,BAGGIO,1,"2015-11-02 15:02:47","2015-11-02 15:19:31",15,2,2
58604,DR53588,5395,male,59,"2015-11-02 15:03:36+01","2015-11-02 15:12:27+01",92091,454666,92029,454648,0,26,"XXII MARZO",1,"2015-11-02 15:03:36","2015-11-02 15:12:27",15,3,2
58605,ED79067,3409,female,61,"2015-11-02 15:06:14+01","2015-11-02 15:16:01+01",91644,454917,91693,454763,0,70,GHISOLFA,1,"2015-11-02 15:06:14","2015-11-02 15:16:01",15,6,2
58606,DR53552,4028,female,29,"2015-11-02 15:08:31+01","2015-11-02 15:22:46+01",91686,454657,91687,454657,0,7,"MAGENTA - S. VITTORE",1,"2015-11-02 15:08:31","2015-11-02 15:22:46",15,8,2
58608,ED06246,1762,male,40,"2015-11-02 15:12:49+01","2015-11-02 16:38:22+01",92072,454805,92034,454943,3159,21,"BUENOS AIRES - VENEZIA",1,"2015-11-02 15:12:49","2015-11-02 16:38:22",15,12,2
58609,EF03276,7601,male,40,"2015-11-02 15:12:52+01","2015-11-02 15:35:40+01",91749,454793,91863,454692,0,69,SARPI,1,"2015-11-02 15:12:52","2015-11-02 15:35:40",15,12,2
58610,ED06284,638,male,39,"2015-11-02 15:13:05+01","2015-11-02 15:18:47+01",92042,454618,92039,454527,0,4,GUASTALLA,1,"2015-11-02 15:13:05","2015-11-02 15:18:47",15,13,2
58615,DR53554,1492,female,44,"2015-11-02 15:21:47+01","2015-11-02 15:44:57+01",91598,454636,91782,455081,0,51,WASHINGTON,1,"2015-11-02 15:21:47","2015-11-02 15:44:57",15,21,2
58616,DR53552,4028,female,29,"2015-11-02 15:24:53+01","2015-11-02 15:40:35+01",91687,454656,91821,454778,0,7,"MAGENTA - S. VITTORE",1,"2015-11-02 15:24:53","2015-11-02 15:40:35",15,24,2
58618,DR53544,351,male,51,"2015-11-02 15:35:09+01","2015-11-02 15:48:43+01",91601,454684,91858,454545,0,68,PAGANO,1,"2015-11-02 15:35:09","2015-11-02 15:48:43",15,35,2
58620,ED06283,3404,male,24,"2015-11-02 15:36:45+01","2015-11-02 16:52:22+01",91973,454766,92125,454572,1078,2,BRERA,1,"2015-11-02 15:36:45","2015-11-02 16:52:22",15,36,2
58621,ED06263,835,male,52,"2015-11-02 15:37:47+01","2015-11-02 15:45:53+01",92275,454769,92300,454758,0,22,"CITTA' STUDI",1,"2015-11-02 15:37:47","2015-11-02 15:45:53",15,37,2
58675,DR53514,6669,male,44,"2015-11-02 15:45:19+01","2015-11-02 16:25:03+01",92098,454824,91267,455021,0,21,"BUENOS AIRES - VENEZIA",1,"2015-11-02 15:45:19","2015-11-02 16:25:03",15,45,2
58624,DR53552,4028,female,29,"2015-11-02 15:46:17+01","2015-11-02 16:00:14+01",91822,454777,91652,454808,0,2,BRERA,1,"2015-11-02 15:46:17","2015-11-02 16:00:14",15,46,2
58625,ED79067,1866,male,45,"2015-11-02 15:46:30+01","2015-11-02 16:03:33+01",91693,454764,92011,454705,0,68,PAGANO,1,"2015-11-02 15:46:30","2015-11-02 16:03:33",15,46,2
58626,ED06223,7156,male,20,"2015-11-02 15:47:04+01","2015-11-02 16:13:59+01",92319,454894,91907,454478,0,20,LORETO,1,"2015-11-02 15:47:04","2015-11-02 16:13:59",15,47,2
58630,EF37614,6774,male,36,"2015-11-02 15:52:22+01","2015-11-02 16:46:15+01",112565,437662,112396,437759,254,1,"CENTRO STORICO",2,"2015-11-02 15:52:22","2015-11-02 16:46:15",15,52,2
58633,EF37632,7551,male,53,"2015-11-02 16:03:42+01","2015-11-02 16:28:47+01",111912,437841,111952,437682,395,4,"ISOLOTTO LEGNAIA",2,"2015-11-02 16:03:42","2015-11-02 16:28:47",16,3,2
58636,DR53588,5395,male,59,"2015-11-02 16:11:32+01","2015-11-02 16:20:20+01",92030,454647,92108,454608,0,4,GUASTALLA,1,"2015-11-02 16:11:32","2015-11-02 16:20:20",16,11,2
58637,DR53528,2929,male,21,"2015-11-02 16:12:05+01","2015-11-02 16:23:01+01",91675,454450,91850,454453,0,44,NAVIGLI,1,"2015-11-02 16:12:05","2015-11-02 16:23:01",16,12,2
58638,DD30918,2283,male,27,"2015-11-02 16:13:15+01","2015-11-02 16:30:17+01",91764,455254,91716,454996,0,83,BRUZZANO,1,"2015-11-02 16:13:15","2015-11-02 16:30:17",16,13,2
58639,ED06298,4289,male,25,"2015-11-02 16:14:48+01","2015-11-02 16:21:43+01",91441,454584,91380,454617,0,52,"BANDE NERE",1,"2015-11-02 16:14:48","2015-11-02 16:21:43",16,14,2
58641,DR53585,1614,male,45,"2015-11-02 16:18:42+01","2015-11-02 16:35:07+01",91697,454441,91436,454695,0,44,NAVIGLI,1,"2015-11-02 16:18:42","2015-11-02 16:35:07",16,18,2
58642,DR53579,6814,male,28,"2015-11-02 16:19:13+01","2015-11-02 16:32:13+01",91903,454687,91965,454817,0,2,BRERA,1,"2015-11-02 16:19:13","2015-11-02 16:32:13",16,19,2
58661,ED06220,3385,male,30,"2015-11-02 16:31:12+01","2015-11-02 16:42:31+01",92655,454369,92309,454623,0,31,"PARCO MONLUE' - PONTE LAMBRO",1,"2015-11-02 16:31:12","2015-11-02 16:42:31",16,31,2
58662,ED06295,2283,male,27,"2015-11-02 16:31:41+01","2015-11-02 17:33:38+01",91714,455003,92633,454416,536,79,DERGANO,1,"2015-11-02 16:31:41","2015-11-02 17:33:38",16,31,2
58664,EF37682,6447,female,58,"2015-11-02 16:33:17+01","2015-11-02 16:58:32+01",112728,437926,112232,437691,0,2,"CAMPO DI MARTE",2,"2015-11-02 16:33:17","2015-11-02 16:58:32",16,33,2
58667,ED06228,2369,female,49,"2015-11-02 16:38:23+01","2015-11-02 17:06:46+01",91601,454685,91481,454709,0,68,PAGANO,1,"2015-11-02 16:38:23","2015-11-02 17:06:46",16,38,2
58668,ED06276,3185,male,19,"2015-11-02 16:38:45+01","2015-11-02 16:50:24+01",91933,454622,92146,454659,0,1,DUOMO,1,"2015-11-02 16:38:45","2015-11-02 16:50:24",16,38,2
58673,ED93294,2645,male,24,"2015-11-02 16:43:22+01","2015-11-02 17:02:11+01",92114,454520,92594,454309,0,27,"PORTA ROMANA",1,"2015-11-02 16:43:22","2015-11-02 17:02:11",16,43,2
58677,EF37632,7551,male,53,"2015-11-02 16:52:37+01","2015-11-02 17:06:23+01",111953,437682,111906,437683,0,4,"ISOLOTTO LEGNAIA",2,"2015-11-02 16:52:37","2015-11-02 17:06:23",16,52,2
58678,ED06250,6255,male,20,"2015-11-02 16:54:20+01","2015-11-02 17:32:03+01",91607,455032,91834,454808,0,77,BOVISA,1,"2015-11-02 16:54:20","2015-11-02 17:32:03",16,54,2
58679,ED06263,6763,male,47,"2015-11-02 16:59:39+01","2015-11-02 18:42:46+01",92300,454759,92301,454804,1910,22,"CITTA' STUDI",1,"2015-11-02 16:59:39","2015-11-02 18:42:46",16,59,2
58684,EF37618,7413,female,24,"2015-11-02 17:06:52+01","2015-11-02 17:27:12+01",112558,437881,112224,437711,0,5,RIFREDI,2,"2015-11-02 17:06:52","2015-11-02 17:27:12",17,6,2
58694,ED06246,1762,male,40,"2015-11-02 17:18:14+01","2015-11-02 17:32:19+01",92034,454944,92003,455092,0,12,"MACIACHINI - MAGGIOLINA",1,"2015-11-02 17:18:14","2015-11-02 17:32:19",17,18,2
58696,DR53579,6814,male,28,"2015-11-02 17:18:46+01","2015-11-02 17:35:26+01",91963,454817,91887,454873,0,9,"GARIBALDI REPUBBLICA",1,"2015-11-02 17:18:46","2015-11-02 17:35:26",17,18,2
58698,ED06249,670,female,23,"2015-11-02 17:22:07+01","2015-11-02 17:42:38+01",92100,454685,91522,454678,0,21,"BUENOS AIRES - VENEZIA",1,"2015-11-02 17:22:07","2015-11-02 17:42:38",17,22,2
58700,EF37682,6718,male,31,"2015-11-02 17:26:54+01","2015-11-02 17:28:47+01",112231,437691,112232,437691,0,4,"ISOLOTTO LEGNAIA",2,"2015-11-02 17:26:54","2015-11-02 17:28:47",17,26,2
58703,ED06209,2003,female,35,"2015-11-02 17:35:13+01","2015-11-02 17:57:25+01",91724,454665,91636,454890,0,7,"MAGENTA - S. VITTORE",1,"2015-11-02 17:35:13","2015-11-02 17:57:25",17,35,2
58706,DR53552,4028,female,29,"2015-11-02 17:41:27+01","2015-11-02 18:13:54+01",91652,454808,91692,454669,344,68,PAGANO,1,"2015-11-02 17:41:27","2015-11-02 18:13:54",17,41,2
58708,DR53579,6814,male,28,"2015-11-02 17:43:20+01","2015-11-02 18:33:05+01",91886,454873,91555,454679,0,11,ISOLA,1,"2015-11-02 17:43:20","2015-11-02 18:33:05",17,43,2
58710,DR53565,2111,male,36,"2015-11-02 17:44:32+01","2015-11-02 18:00:22+01",91747,454679,91480,454922,0,7,"MAGENTA - S. VITTORE",1,"2015-11-02 17:44:32","2015-11-02 18:00:22",17,44,2
58716,ED75494,5828,female,25,"2015-11-02 17:50:33+01","2015-11-02 18:00:33+01",91818,454714,91818,454714,0,2,BRERA,1,"2015-11-02 17:50:33","2015-11-02 18:00:33",17,50,2
58717,EF37682,6718,male,31,"2015-11-02 17:50:57+01","2015-11-02 17:52:02+01",112231,437692,112231,437692,0,4,"ISOLOTTO LEGNAIA",2,"2015-11-02 17:50:57","2015-11-02 17:52:02",17,50,2
58718,ED06276,3185,male,19,"2015-11-02 17:51:01+01","2015-11-02 18:01:35+01",92142,454658,92301,454657,0,26,"XXII MARZO",1,"2015-11-02 17:51:01","2015-11-02 18:01:35",17,51,2
58721,DR53589,2661,female,47,"2015-11-02 17:55:36+01","2015-11-02 18:04:26+01",91860,454811,91858,454811,0,2,BRERA,1,"2015-11-02 17:55:36","2015-11-02 18:04:26",17,55,2
58722,DR53555,7062,male,39,"2015-11-02 17:56:17+01","2015-11-02 18:05:03+01",92075,454570,92208,454524,0,26,"XXII MARZO",1,"2015-11-02 17:56:17","2015-11-02 18:05:03",17,56,2
58723,ED06243,2610,male,25,"2015-11-02 17:57:00+01","2015-11-02 18:16:30+01",91838,454575,91835,454824,0,1,DUOMO,1,"2015-11-02 17:57:00","2015-11-02 18:16:30",17,57,2
58724,ED06213,7157,male,45,"2015-11-02 17:58:19+01","2015-11-02 19:05:46+01",92135,454584,92136,454624,1737,26,"XXII MARZO",1,"2015-11-02 17:58:19","2015-11-02 19:05:46",17,58,2
58725,ED75482,804,male,21,"2015-11-02 17:58:29+01","2015-11-02 18:05:08+01",91621,454331,91619,454454,0,46,BARONA,1,"2015-11-02 17:58:29","2015-11-02 18:05:08",17,58,2
58728,DR53528,4112,male,51,"2015-11-02 18:01:02+01","2015-11-02 18:25:10+01",91850,454454,91811,454451,389,6,TICINESE,1,"2015-11-02 18:01:02","2015-11-02 18:25:10",18,1,2
58731,DR53556,4160,male,53,"2015-11-02 18:02:39+01","2015-11-02 18:13:49+01",91936,454620,92112,454683,0,1,DUOMO,1,"2015-11-02 18:02:39","2015-11-02 18:13:49",18,2,2
58732,DR53536,6815,male,29,"2015-11-02 18:04:00+01","2015-11-02 18:58:44+01",92107,455106,92124,455179,586,15,BICOCCA,1,"2015-11-02 18:04:00","2015-11-02 18:58:44",18,4,2
58733,DR53589,2661,female,47,"2015-11-02 18:04:31+01","2015-11-02 18:47:00+01",91858,454811,91406,454740,1071,2,BRERA,1,"2015-11-02 18:04:31","2015-11-02 18:47:00",18,4,2
58734,ED75494,5828,female,25,"2015-11-02 18:05:58+01","2015-11-02 18:29:50+01",91818,454714,91732,454949,0,2,BRERA,1,"2015-11-02 18:05:58","2015-11-02 18:29:50",18,5,2
58738,ED06278,1369,male,50,"2015-11-02 18:08:20+01","2015-11-02 18:21:12+01",92049,454843,92253,454758,0,10,CENTRALE,1,"2015-11-02 18:08:20","2015-11-02 18:21:12",18,8,2
